# file	id	source_text	translation
# id can be 0x... from tbl_candidates.tsv, or * to replace every matching UTF-16LE string in that file.
tbl1.pak	0x014433D5	Silver Soul Claws L	银色灵魂爪L
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6280060:0
# tbl1.pak	0x014433BB	Meteor Claws L	流星爪L
tbl1.pak	0x014436A1	Magic Head Axe L	魔法头斧L
tbl1.pak	0x01443707	Namek Axe L	那美克斧L
tbl1.pak	0x014437C7	Steel Axe L	钢斧L
tbl1.pak	0x01443925	Silver Soul Axe L	银色灵魂斧L
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6290060:0
# tbl1.pak	0x014438FF	Meteor Axe L	流星斧L
tbl1.pak	0x01443B17	Light Speed Axe L	光速度斧L
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01443AE7	Scroll of Honor L	荣耀L的卷轴
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01444053	Crystal Gem L	水晶宝石L
tbl1.pak	0x01444161	Diamond Gem L	钻石宝石L
tbl1.pak	0x01444431	Black Crystal Gem L	黑色水晶宝石L
tbl1.pak	0x0144463D	Dark Crystal Gem L	黑暗水晶宝石L
tbl1.pak	0x014446FD	Korin Stick L	卡林棍L
tbl1.pak	0x014447F1	Steel Stick L	钢棍L
tbl1.pak	0x014448B5	Tiger  Stick L	老虎棍L
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6320060:0
# tbl1.pak	0x01444973	Meteor Stick L	流星棍L
tbl1.pak	0x01444B97	Diamond Stick L	钻石棍L
tbl1.pak	0x01444BC3	Z Awakening Stick L	Z觉醒棍L
tbl1.pak	0x01444C91	White Wolf Sword L	白色狼剑L
tbl1.pak	0x01444E33	Willow Sword L	柳木剑L
tbl1.pak	0x01444F73	Star Sword L	星剑L
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0144506F	Thunder Sword L	雷霆剑L
tbl1.pak	0x014451A7	Crystal Wand L	水晶短杖L
tbl1.pak	0x0144520B	Diamond Wand L	钻石短杖L
tbl1.pak	0x014452A9	Green Wand L	绿色短杖L
tbl1.pak	0x0144540D	Comet Wand L	彗星短杖L
tbl1.pak	0x014455C3	Thunder Wand L	雷霆短杖L
tbl1.pak	0x014455ED	Awakening Wand L	觉醒短杖L
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6350030:0
# tbl1.pak	0x014456E5	Phoenix Fan L	凤凰扇L
tbl1.pak	0x0144580B	3 Eye Fan L	3眼扇L
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6350060:0
# tbl1.pak	0x01445849	Meteor Fan L	流星扇L
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6350090:0
# tbl1.pak	0x014459EF	Lightning Fan L	闪电扇L
tbl1.pak	0x01445ECD	Flame Cannon L	火焰炮L
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01445E4B	Trumpet L	号角L
tbl1.pak	0x014460ED	Super Trumpet L	超级号角L
tbl1.pak	0x0144635D	Light Speed Trumpet L	光速度号角L
tbl1.pak	0x014463D9	Dark Trumpet L	黑暗号角L
tbl1.pak	0x01446681	Corn Club L	玉米棒L
tbl1.pak	0x01446889	Pound Drum L	重击鼓L
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0144B163	7Spiritualist beginner clothes.\nLight and easy to move.	7气功师 beginner clothes.\nLight and easy to move.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0144B227	7Spiritualist beginner clothes.\nLight and easy to move.	7气功师 beginner clothes.\nLight and easy to move.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0144B2EB	7Spiritualist beginner clothes.\nLight and easy to move.	7气功师 beginner clothes.\nLight and easy to move.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014610C7	Pleasant Wind Necklace L	愉快风项链L
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01461B85	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01461C5D	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01461D35	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01461E0D	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01461EE5	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01461FBD	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01462095	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0146216D	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01462241	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01462315	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014623ED	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014624C5	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0146259D	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01462675	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0146274D	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01462825	USpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	U气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# tbl1.pak	0x0146372F	Fire Necklace L	火项链L
# tbl1.pak	0x01463867	Water Necklace L	水项链L
# tbl1.pak	0x01464947	Double Ring L	双戒指L
# tbl1.pak	0x0146517F	Ancient Ring L	古代戒指L
# tbl1.pak	0x0146D065	Ruby Earring L	红宝石耳环L
# tbl1.pak	0x0146D75D	Ascension Earring L	飞升耳环L
# tbl1.pak	0x0146DBCD	Ascension Earring	飞升耳环
tbl1.pak	0x01476CC9	Super Saiyan Scouter	超级赛亚人探测器
tbl1.pak	0x01477519	Crystal Spirit Gem Chip 40	水晶精神宝石芯片40
tbl1.pak	0x01477593	Crystal Spirit Gem Chip 50	水晶精神宝石芯片50
tbl1.pak	0x0147760D	Crystal Spirit Gem Chip 60	水晶精神宝石芯片60
tbl1.pak	0x01477687	Crystal Spirit Gem Chip 70	水晶精神宝石芯片70
tbl1.pak	0x01477701	Crystal Spirit Gem Chip 80	水晶精神宝石芯片80
tbl1.pak	0x0147777B	Crystal Spirit Gem Chip 90	水晶精神宝石芯片90
tbl1.pak	0x014777F5	Crystal Spirit Gem Chip 100	水晶精神宝石芯片100
tbl1.pak	0x01477871	Crystal Spirit Gem Chip 110	水晶精神宝石芯片110
tbl1.pak	0x0147AA39	P Red Dragon Gauntlets	P红色龙臂甲
tbl1.pak	0x0147F477	CC Energy Gauntlets	CC气功臂甲
tbl1.pak	0x014804FF	E Red Dragon Gauntlets	E红色龙臂甲
tbl1.pak	0x014825BD	E Lightning Gauntlets	E闪电臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014826D9	Metal Gauntlets EX	金属臂甲EX
tbl1.pak	0x01482AE7	E Cricket Gauntlets	E蟋蟀臂甲
tbl1.pak	0x01482E17	E Chaos Gauntlets	E混沌臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01482DD7	Namekian Gauntlets EX	那美克星人臂甲EX
tbl1.pak	0x014847E5	Limited Injection Staff	限定注射杖
tbl1.pak	0x01484E45	Palm Staff	棕榈杖
tbl1.pak	0x01484EB9	Dragon Soul Staff	龙灵魂杖
tbl1.pak	0x01485051	Old Dragon Staff	老旧龙杖
tbl1.pak	0x01485161	Magic Power Staff	魔法力量杖
tbl1.pak	0x0148538D	Evil Dragon Staff	邪恶龙杖
tbl1.pak	0x014854B7	Iron Staff	铁杖
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5070070:0;table_text_all_data.rdf:3:6670070:0
# tbl1.pak	0x014857E3	Power Gun	力量枪
tbl1.pak	0x01486125	Invincible Damage Claws	无敌伤害爪
tbl1.pak	0x014864AF	Magic Dragon Claws	魔法龙爪
tbl1.pak	0x01487453	Magic Power Axe	魔法力量斧
tbl1.pak	0x014874ED	CC New Metal Axe	CC新金属斧
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6700090:0
# tbl1.pak	0x01487AD9	Hellfire Scroll	地狱火卷轴
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6700140:0
# tbl1.pak	0x01487E19	Ultimate Scroll	终极卷轴
tbl1.pak	0x01487FF7	Dragon Roar Scroll	龙咆哮卷轴
tbl1.pak	0x01488473	Crystal Gem Scroll	水晶宝石卷轴
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0148848B	Dark Scroll	黑暗卷轴
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01488BC5	Dark Crystal Gem	黑暗水晶宝石
tbl1.pak	0x014892A7	Dragon Magic Gem	龙魔法宝石
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01489841	Awakening Stick	觉醒棍
tbl1.pak	0x01489CED	Phoenix Magic Stick	凤凰魔法棍
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5120100:0;table_text_all_data.rdf:3:8320050:0;table_text_all_data.rdf:3:8320070:0
# tbl1.pak	0x0148A36B	Awakening Z Stick	觉醒Z棍
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0148A6BD	Warrior Sword	那美克战士剑
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6730090:0
# tbl1.pak	0x0148AA23	Mira Sword	米拉剑
tbl1.pak	0x0148AEC5	King Lightning Sword	王闪电剑
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6730160:0
# tbl1.pak	0x0148AEC1	Phoenix Sword	凤凰剑
tbl1.pak	0x0148B0F3	Magic Soul Sword	魔法灵魂剑
tbl1.pak	0x0148B361	Red Star Sword	红色星剑
tbl1.pak	0x0148B453	Green Jade Wand EX	绿色翡翠短杖EX
tbl1.pak	0x0148B6C7	Long Life Wand	长生命短杖
tbl1.pak	0x0148B7ED	Space Turtle Wand	空间龟短杖
tbl1.pak	0x0148BAE1	Lightning Wand	闪电短杖
tbl1.pak	0x0148BB59	King of Magic Wand	魔法短杖的王
tbl1.pak	0x0148BCDD	Sound Wand	声音短杖
tbl1.pak	0x0148BF81	Magic Soul Wand	魔法灵魂短杖
tbl1.pak	0x0148C1C3	Z Awakening Wand	Z觉醒短杖
tbl1.pak	0x0148C273	Magic Meteor Wand	魔法流星短杖
tbl1.pak	0x0148CC19	Purple Wind Fan	紫色风扇
tbl1.pak	0x0148CF3B	Dragon Scales Fan	龙鳞片扇
tbl1.pak	0x0148CFEF	Gale Fan	疾风扇
tbl1.pak	0x0148D15B	Red Flame Fan	红色火焰扇
tbl1.pak	0x0148E87F	Magic Popsicle	魔法冰棒
tbl1.pak	0x0148ECEF	Super Magic Club	超级魔法棒
tbl1.pak	0x0148F0F3	Sweet Magic Club	甜魔法棒
tbl1.pak	0x0148FC43	Unlimited Drum	无限鼓
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0149055D	Thunder Drum	雷霆鼓
tbl1.pak	0x014908CD	Ultra-Pure Mask	极限-纯粹面具
tbl1.pak	0x01490D3F	Super Majin Mask	超级魔人面具
tbl1.pak	0x01490DF5	Super Magic Majin Mask	超级魔法魔人面具
tbl1.pak	0x014914D5	Mechanical Star Mask	机械星面具
tbl1.pak	0x0149679D	Original Spiritualist Shirt	Original 气功师 Shirt
tbl1.pak	0x014A13CD	Combat Dragon Clan Equip	战斗龙族装备
tbl1.pak	0x014A1593	Dragon Clan's general practice clothes. At the\nclothes are everywhere traces of insect bites.	那美克龙族's general practice clothes. At the\nclothes are everywhere traces of insect bites.
tbl1.pak	0x014A5C83	Legendary Suit (Top)	传说套装(上衣)
tbl1.pak	0x014A5D4F	Legendary Suit (Pants)	传说套装(裤子)
tbl1.pak	0x014A5E1F	Legendary Suit (Shoes)	传说套装(鞋子)
tbl1.pak	0x014B08AD	Warrior Necklace	那美克战士项链
tbl1.pak	0x014B0B03	Light Necklace	光项链
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6890060:0
# tbl1.pak	0x014B0AC7	Classic Necklace	经典项链
tbl1.pak	0x014B0C77	Combat Necklace	战斗项链
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6890090:0
# tbl1.pak	0x014B0C7F	Crystal Necklace	水晶项链
tbl1.pak	0x014B0F1D	Silver Soul Necklace	银色灵魂项链
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6890130:0
# tbl1.pak	0x014B0EDF	Meteor Necklace	流星项链
tbl1.pak	0x014B1463	Green Necklace	绿色项链
tbl1.pak	0x014B1591	Dragon Roar Necklace	龙咆哮项链
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B154B	Spirit Necklace	精神项链
tbl1.pak	0x014B16DD	Blue Sky Necklace	蓝色天空项链
tbl1.pak	0x014B1809	Double Soul Necklace	双灵魂项链
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B17DB	New Necklace 9	新项链9
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B181F	New Necklace 10	新项链10
tbl1.pak	0x014B1937	New Necklace 11	新项链11
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B18AF	New Necklace 12	新项链12
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B18F7	New Necklace 13	新项链13
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B193F	New Necklace 14	新项链14
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B1987	New Necklace 15	新项链15
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B19CF	New Necklace 16	新项链16
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6890380:0
# tbl1.pak	0x014B1BA3	Flame Necklace	火焰项链
tbl1.pak	0x014B1D1F	Red Rock Necklace	红色岩石项链
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B1D73	Warrior Ring	那美克战士戒指
tbl1.pak	0x014B2035	Light Ring	光戒指
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6900060:0
# tbl1.pak	0x014B1FE9	Classic Ring	经典戒指
tbl1.pak	0x014B2177	Combat Ring	战斗戒指
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B2177	Crystal Ring	水晶戒指
tbl1.pak	0x014B23ED	Silver Soul Ring	银色灵魂戒指
tbl1.pak	0x014B2453	Meteor Ring	流星戒指
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6900240:0;table_text_all_data.rdf:3:6900241:0
# tbl1.pak	0x014B294F	New Ring 9	新戒指9
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6900250:0;table_text_all_data.rdf:3:6900251:0
# tbl1.pak	0x014B2983	New Ring 10	新戒指10
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6900260:0;table_text_all_data.rdf:3:6900261:0
# tbl1.pak	0x014B29BB	New Ring 11	新戒指11
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6900270:0;table_text_all_data.rdf:3:6900271:0
# tbl1.pak	0x014B29F3	New Ring 12	新戒指12
tbl1.pak	0x014B2AD7	Awakening Ring	觉醒戒指
tbl1.pak	0x014B2B4F	Strong Ring	强力戒指
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B2B55	Devil Ring	魔鬼戒指
tbl1.pak	0x014B2C5B	Dark Devil Ring	黑暗魔鬼戒指
tbl1.pak	0x014B2CBF	Warrior Earring	那美克战士耳环
tbl1.pak	0x014B2F05	Light Earring	光耳环
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6910060:0
# tbl1.pak	0x014B2EC5	Classic Earring	经典耳环
tbl1.pak	0x014B306B	Combat Earring	战斗耳环
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6910090:0
# tbl1.pak	0x014B3071	Crystal Earring	水晶耳环
tbl1.pak	0x014B3305	Silver Soul Earring	银色灵魂耳环
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6910130:0
# tbl1.pak	0x014B32C5	Meteor Earring	流星耳环
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:6910220:0
# tbl1.pak	0x014B37D1	Unlimited Life Earring	无限生命耳环
tbl1.pak	0x014B3951	Red Ghost Earring	红色幽灵耳环
tbl1.pak	0x014B3B99	Red-Purple Earring	红色-紫色耳环
tbl1.pak	0x014B3C23	Green Ghost Earring	绿色幽灵耳环
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B3DC3	New Earring 9	新耳环9
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B3E03	New Earring 10	新耳环10
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B3E47	New Earring 11	新耳环11
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B3E8B	New Earring 12	新耳环12
tbl1.pak	0x014B44E9	Prototype Scouter Chip	原型探测器芯片
# TAIWAN_OVERLAP_DISABLED_20260608	same_source_translation_in_taiwan_rdf	refs=table_text_all_data.rdf:3:7000213:0
# tbl1.pak	0x014B482F	Lucy Hair	露西发型
# TAIWAN_OVERLAP_DISABLED_20260608	same_source_translation_in_taiwan_rdf	refs=table_text_all_data.rdf:3:7000214:0
# tbl1.pak	0x014B4847	Erza Hair	艾露莎发型
# TAIWAN_OVERLAP_DISABLED_20260608	same_source_translation_in_taiwan_rdf	refs=table_text_all_data.rdf:3:7000217:0
# tbl1.pak	0x014B48B5	Aqua Outfit	阿库娅套装
# TAIWAN_OVERLAP_DISABLED_20260608	same_source_translation_in_taiwan_rdf	refs=table_text_all_data.rdf:3:7000220:0
# tbl1.pak	0x014B48D1	Fire Wings	火翅膀
# TAIWAN_OVERLAP_DISABLED_20260608	same_source_translation_in_taiwan_rdf	refs=table_text_all_data.rdf:3:7000230:0
# tbl1.pak	0x014B49DD	Pink Outfit	粉色套装
# TAIWAN_OVERLAP_DISABLED_20260608	same_source_translation_in_taiwan_rdf	refs=table_text_all_data.rdf:3:7000238:0
# tbl1.pak	0x014B4AD1	Android 21 Outfit	人造人21套装
tbl1.pak	0x014B4F21	Death Axe Transmog	死亡之斧幻化
tbl1.pak	0x014B4F4B	Two Handed Sword	双手剑
tbl1.pak	0x014B51A5	Oozaru Coin	大猿硬币
tbl1.pak	0x014B51C1	Martial Oozaru	武道家大猿
tbl1.pak	0x014B51E3	Spiritualist Oozaru	气功师大猿
# tbl1.pak	0x014B5261	Dragon Soul (Green)	龙灵魂(绿色)
tbl1.pak	0x014B54F7	Super Saiyan 4 Outfit	超级赛亚人4套装
tbl1.pak	0x014B5527	Super Saiyan 4 Hair	超级赛亚人4发型
tbl1.pak	0x014B5589	Halloween Box	万圣节盒
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B56AD	Halloween Title	万圣节称号
tbl1.pak	0x014B577D	Martial Golden Oozaru	武道家黄金大猿
tbl1.pak	0x014B57AD	Spiritualist Golden Oozaru	气功师黄金大猿
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B57FD	Weapon Lv 80 Stone	武器Lv80石
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B5827	White Lv 80 Stone	白色Lv80石
tbl1.pak	0x014B59A1	EV Capsule Box Z56	EV胶囊盒Z56
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B5DF9	Ruby Dragon Soul	红宝石龙灵魂
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B5E1F	Ice Dragon Soul	冰龙灵魂
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B5E71	Cosmic Dragon Soul	宇宙龙灵魂
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B5E9B	Leaf Dragon Soul	叶龙灵魂
tbl1.pak	0x014B6079	Event Sample	活动样品
tbl1.pak	0x014B610B	BMO Backpack	BMO背包
tbl1.pak	0x014B6435	Battle Z Coin	战斗Z硬币
tbl1.pak	0x014B656F	Blue Sky Claws	蓝色天空爪
tbl1.pak	0x014B66E3	Dark Claws	黑暗爪
tbl1.pak	0x014B6853	Phoenix Claws	凤凰爪
tbl1.pak	0x014B69F3	King Claws	王爪
tbl1.pak	0x014B6A5F	Ginyu Soul Claws	基纽灵魂爪
tbl1.pak	0x014B6D85	Blue Sky Axe	蓝色天空斧
tbl1.pak	0x014B6EED	Dark Axe	黑暗斧
tbl1.pak	0x014B704D	Phoenix Axe	凤凰斧
tbl1.pak	0x014B71E1	King Axe	王斧
tbl1.pak	0x014B7249	Ginyu Soul Axe	基纽灵魂斧
tbl1.pak	0x014B7579	Blue Sky Scroll	蓝色天空卷轴
tbl1.pak	0x014B786B	Phoenix Scroll	凤凰卷轴
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B7965	King Scroll	王卷轴
tbl1.pak	0x014B7A7F	Ginyu Soul Scroll	基纽灵魂卷轴
tbl1.pak	0x014B7D99	Blue Sky Gem	蓝色天空宝石
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B7E51	Dark Gem	黑暗宝石
tbl1.pak	0x014B804D	Phoenix Gem	凤凰宝石
tbl1.pak	0x014B81E1	King Gem	王宝石
tbl1.pak	0x014B8249	Ginyu Soul Gem	基纽灵魂宝石
tbl1.pak	0x014B85B7	Blue Sky Stick	蓝色天空棍
tbl1.pak	0x014B872B	Dark Stick	黑暗棍
tbl1.pak	0x014B889B	Phoenix Stick	凤凰棍
tbl1.pak	0x014B8A3B	King Stick	王棍
tbl1.pak	0x014B8AA7	Ginyu Soul Stick	基纽灵魂棍
tbl1.pak	0x014B8DE9	Blue Sky Sword	蓝色天空剑
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B8EB1	Dark Sword	黑暗剑
tbl1.pak	0x014B926D	King Sword	王剑
tbl1.pak	0x014B92D9	Ginyu Soul Sword	基纽灵魂剑
tbl1.pak	0x014B9615	Sky Blue Wand	天空蓝色短杖
tbl1.pak	0x014B9783	Dark Wand	黑暗短杖
tbl1.pak	0x014B98EB	Phoenix Wand	凤凰短杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B99D9	King Wand	王短杖
tbl1.pak	0x014B9AEF	Ginyu Soul Wand	基纽灵魂短杖
tbl1.pak	0x014B9E19	Blue Sky Fan	蓝色天空扇
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014B9ED5	Dark Fan	黑暗扇
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x014BA1D1	King Fan	王扇
tbl1.pak	0x014BA2E5	Ginyu Soul Fan	基纽灵魂扇
tbl1.pak	0x014BA619	Blue Sky Trumpet	蓝色天空号角
tbl1.pak	0x014BA925	Phoenix Trumpet	凤凰号角
tbl1.pak	0x014BAAD1	King Trumpet	王号角
tbl1.pak	0x014BAB41	Ginyu Soul Trumpet	基纽灵魂号角
tbl1.pak	0x014BAE9B	Blue Sky Club	蓝色天空棒
tbl1.pak	0x014BB009	Dark Club	黑暗棒
tbl1.pak	0x014BB171	Phoenix Club	凤凰棒
tbl1.pak	0x014BB30B	King Club	王棒
tbl1.pak	0x014BB375	Ginyu Soul Club	基纽灵魂棒
tbl1.pak	0x014BB6A5	Blue Sky Drum	蓝色天空鼓
tbl1.pak	0x014BB813	Dark Drum	黑暗鼓
