# Disabled from AUTO_BLOCK_TBL_VISIBLE_NAMES_20260604 on 2026-06-07.
# Reason: ordinary equipment template TBL patches caused blank tooltip titles in game.
# Restore only after in-game A/B testing.
tbl1.pak	0x013C7A8D	Magic Battle Clothes (Pants) EX	魔法战斗服装(裤子)EX
tbl1.pak	0x013C7B1D	Magic Battle Clothes (Shoes) EX	魔法战斗服装(鞋子)EX
tbl1.pak	0x013C7C4F	Dragon Magic Bucket Suit (Pants) EX	龙魔法桶套装(裤子)EX
tbl1.pak	0x013C7CF5	Dragon Magic Bucket Suit (Shoes) EX	龙魔法桶套装(鞋子)EX
tbl1.pak	0x013C83E9	Meteor Devil Suit (Top) EX	流星魔鬼套装(上衣)EX
tbl1.pak	0x013C8491	Meteor Devil Suit (Pants) EX	流星魔鬼套装(裤子)EX
tbl1.pak	0x013C853D	Meteor Devil Suit (Shoes) EX	流星魔鬼套装(鞋子)EX
tbl1.pak	0x013C8A21	V Awakening Magic Clothes (Top) EX	V觉醒魔法服装(上衣)EX
tbl1.pak	0x013C8AE9	Awakening Magic Clothes (Pants) EX	觉醒魔法服装(裤子)EX
tbl1.pak	0x013C8BB1	Awakening Magic Clothes (Shoes) EX	觉醒魔法服装(鞋子)EX
tbl1.pak	0x013C8C79	Tiamat Battle Suit (Top) EX	提亚马特战斗套装(上衣)EX
tbl1.pak	0x013C8D11	Tiamat Battle Suit (Pants) EX	提亚马特战斗套装(裤子)EX
tbl1.pak	0x013C8DAD	Tiamat Battle Suit (Shoes) EX	提亚马特战斗套装(鞋子)EX
tbl1.pak	0x013C8E49	Tiamat Battle Clothes (Top) EX	提亚马特战斗服装(上衣)EX
tbl1.pak	0x013C8EE3	V Tiamat Battle Clothes (Pants) EX	V提亚马特战斗服装(裤子)EX
tbl1.pak	0x013C8F85	V Tiamat Battle Clothes (Shoes) EX	V提亚马特战斗服装(鞋子)EX
tbl1.pak	0x013C902B	True Magic Gear (Top) EX	真魔法装备(上衣)EX
tbl1.pak	0x013C90EB	True Magic Gear (Pants) EX	真魔法装备(裤子)EX
tbl1.pak	0x013C91AF	True Magic Gear (Shoes) EX	真魔法装备(鞋子)EX
tbl1.pak	0x013C96A7	V Strong Magic Battle Gear (Pants)	V强力魔法战斗装备(裤子)
tbl1.pak	0x013C97AF	V Strong Magic Battle Gear (Shoes)	V强力魔法战斗装备(鞋子)
tbl1.pak	0x013C98BB	Warrior Magic Suit (Top) EX	那美克战士魔法套装(上衣)EX
tbl1.pak	0x013C98FF	Warrior Magic Suit (Pants) EX	那美克战士魔法套装(裤子)EX
tbl1.pak	0x013C9947	Warrior Magic Suit (Shoes) EX	那美克战士魔法套装(鞋子)EX
tbl1.pak	0x013C998F	Blessed Magic Gear (Top) EX	祝福魔法装备(上衣)EX
tbl1.pak	0x013C99D3	Blessed Magic Gear (Pants) EX	祝福魔法装备(裤子)EX
tbl1.pak	0x013C9A1B	Blessed Magic Gear (Shoes) EX	祝福魔法装备(鞋子)EX
tbl1.pak	0x013C9DED	Namek Combat Gear (Top) EX	那美克战斗装备(上衣)EX
tbl1.pak	0x013C9E2F	Namek Combat Gear (Pants) EX	那美克战斗装备(裤子)EX
tbl1.pak	0x013C9E75	Namek Combat Gear (Shoes) EX	那美克战斗装备(鞋子)EX
tbl1.pak	0x013C9EBB	Namek Battle Armor (Top) EX	那美克战斗盔甲(上衣)EX
tbl1.pak	0x013C9EFF	Namek Battle Armor (Pants) EX	那美克战斗盔甲(裤子)EX
tbl1.pak	0x013C9F47	Namek Battle Armor (Shoes) EX	那美克战斗盔甲(鞋子)EX
tbl1.pak	0x013CA063	Armored Combat Gear (Top) N	装甲战斗装备(上衣)N
tbl1.pak	0x013CA0F9	Armored Combat Gear (Pants) N	装甲战斗装备(裤子)N
tbl1.pak	0x013CA193	Armored Combat Gear (Shoes) N	装甲战斗装备(鞋子)N
tbl1.pak	0x013CA22D	Combat Force Gear (Top) N	战斗力量装备(上衣)N
tbl1.pak	0x013CA2CB	Combat Force Gear (Pants) N	战斗力量装备(裤子)N
tbl1.pak	0x013CA36D	Combat Force Gear (Shoes) N	战斗力量装备(鞋子)N
tbl1.pak	0x013CA40F	Combat Gear (Top) N	战斗装备(上衣)N
tbl1.pak	0x013CA4A9	Combat Gear (Pants) N	战斗装备(裤子)N
tbl1.pak	0x013CA547	Combat Gear (Shoes) N	战斗装备(鞋子)N
tbl1.pak	0x013CA5E5	Advanced Combat Gear (Top) N	高级战斗装备(上衣)N
tbl1.pak	0x013CA687	Advanced Combat Gear (Pants) N	高级战斗装备(裤子)N
tbl1.pak	0x013CA72D	Advanced Combat Gear (Shoes) N	高级战斗装备(鞋子)N
tbl1.pak	0x013CA7D3	Super Combat Gear (Top) N	超级战斗装备(上衣)N
tbl1.pak	0x013CA853	Super Combat Gear (Pants) N	超级战斗装备(裤子)N
tbl1.pak	0x013CA8D7	Super Combat Gear (Shoes) N	超级战斗装备(鞋子)N
tbl1.pak	0x013CA95B	Ultimate Combat Gear (Top) N	终极战斗装备(上衣)N
tbl1.pak	0x013CAA21	Ultimate Combat Gear (Pants) N	终极战斗装备(裤子)N
tbl1.pak	0x013CAAEB	Ultimate Combat Gear (Shoes) N	终极战斗装备(鞋子)N
tbl1.pak	0x013CAFF1	Firepower Combat Gear (Top) N	火力战斗装备(上衣)N
tbl1.pak	0x013CB087	Firepower Combat Gear (Pants) N	火力战斗装备(裤子)N
tbl1.pak	0x013CB121	Firepower Combat Gear (Shoes) N	火力战斗装备(鞋子)N
tbl1.pak	0x013CB1BB	Galactic Combat Gear (Top) N	银河战斗装备(上衣)N
tbl1.pak	0x013CB289	Galactic Combat Gear (Pants) N	银河战斗装备(裤子)N
tbl1.pak	0x013CB35B	Galactic Combat Gear (Shoes) N	银河战斗装备(鞋子)N
tbl1.pak	0x013CB4DB	Practitioner Dragon Suit (Pants) EX	修行者龙套装(裤子)EX
tbl1.pak	0x013CB58D	Practitioner Dragon Suit (Shoes) EX	修行者龙套装(鞋子)EX
tbl1.pak	0x013CB63F	Green Dragon Suit (Top) EX	绿色龙套装(上衣)EX
tbl1.pak	0x013CB6B5	Green Dragon Suit (Pants) EX	绿色龙套装(裤子)EX
tbl1.pak	0x013CB72F	Green Dragon Suit (Shoes) EX	绿色龙套装(鞋子)EX
tbl1.pak	0x013CB7A9	Practitioner Magic Battle Suit (Top) EX	修行者魔法战斗套装(上衣)EX
tbl1.pak	0x013CB863	Practitioner Magic Battle Suit (Pants) EX	修行者魔法战斗套装(裤子)EX
tbl1.pak	0x013CB921	Practitioner Magic Battle Suit (Shoes) EX	修行者魔法战斗套装(鞋子)EX
tbl1.pak	0x013CB9DF	Dragon Suit (Top) EX	龙套装(上衣)EX
tbl1.pak	0x013CBA89	Dragon Suit (Pants) EX	龙套装(裤子)EX
tbl1.pak	0x013CBB37	Dragon Suit (Shoes) EX	龙套装(鞋子)EX
tbl1.pak	0x013CBBE5	Healing Magic Battle Suit (Top) EX	治疗魔法战斗套装(上衣)EX
tbl1.pak	0x013CBC6B	Healing Magic Battle Suit (Pants) EX	治疗魔法战斗套装(裤子)EX
tbl1.pak	0x013CBCF5	Healing Magic Battle Suit (Shoes) EX	治疗魔法战斗套装(鞋子)EX
tbl1.pak	0x013CBD7F	Healing Dragon Suit (Top) EX	治疗龙套装(上衣)EX
tbl1.pak	0x013CBDEF	Healing Dragon Suit (Pants) EX	治疗龙套装(裤子)EX
tbl1.pak	0x013CBE63	Healing Dragon Suit (Shoes) EX	治疗龙套装(鞋子)EX
tbl1.pak	0x013CBED7	Magic Battle Suit (Top) EX	魔法战斗套装(上衣)EX
tbl1.pak	0x013CBF63	Magic Battle Suit (Pants) EX	魔法战斗套装(裤子)EX
tbl1.pak	0x013CBFF3	Magic Battle Suit (Shoes) EX	魔法战斗套装(鞋子)EX
tbl1.pak	0x013CC083	Gale Magic Armor (Top) EX	疾风魔法盔甲(上衣)EX
tbl1.pak	0x013CC121	Gale Magic Armor (Pants) EX	疾风魔法盔甲(裤子)EX
tbl1.pak	0x013CC1C3	Gale Magic Armor (Shoes) EX	疾风魔法盔甲(鞋子)EX
tbl1.pak	0x013CCCE3	Palm Magic Suit (Top) EX	棕榈魔法套装(上衣)EX
tbl1.pak	0x013CCD71	Palm Magic Suit (Pants) EX	棕榈魔法套装(裤子)EX
tbl1.pak	0x013CCE03	Palm Magic Suit (Shoes) EX	棕榈魔法套装(鞋子)EX
tbl1.pak	0x013CCE95	Dragon Leather Suit (Top) EX	龙皮革套装(上衣)EX
tbl1.pak	0x013CCF65	Dragon Leather Suit (Pants) EX	龙皮革套装(裤子)EX
tbl1.pak	0x013CD039	Dragon Leather Suit (Shoes) EX	龙皮革套装(鞋子)EX
tbl1.pak	0x013CEF43	Namek Suit (Top) EX	那美克套装(上衣)EX
tbl1.pak	0x013CEF77	Namek Suit (Pants) EX	那美克套装(裤子)EX
tbl1.pak	0x013CEFAF	Namek Suit (Shoes) EX	那美克套装(鞋子)EX
tbl1.pak	0x013CEFE7	Namek Clothes (Top) EX	那美克服装(上衣)EX
tbl1.pak	0x013CF021	Namek Clothes (Pants) EX	那美克服装(裤子)EX
tbl1.pak	0x013CF05F	Namek Clothes (Shoes) EX	那美克服装(鞋子)EX
tbl1.pak	0x013CF729	Magic Clothes (Top) EX	魔法服装(上衣)EX
tbl1.pak	0x013CF7D7	Magic Clothes (Pants) EX	魔法服装(裤子)EX
tbl1.pak	0x013CF889	Magic Clothes (Shoes) EX	魔法服装(鞋子)EX
tbl1.pak	0x013CFC87	Super Magic Clothes  (Top) EX	超级魔法服装(上衣)EX
tbl1.pak	0x013CFD43	Super Magic Clothes  (Pants) EX	超级魔法服装(裤子)EX
tbl1.pak	0x013CFE03	Super Magic Clothes  (Shoes) EX	超级魔法服装(鞋子)EX
tbl1.pak	0x013CFEC3	Strong Black Armor (Top) EX	强力黑色盔甲(上衣)EX
tbl1.pak	0x013CFF59	Strong Black Armor (Pants) EX	强力黑色盔甲(裤子)EX
tbl1.pak	0x013CFFF3	Strong Black Armor (Shoes) EX	强力黑色盔甲(鞋子)EX
tbl1.pak	0x013D008D	Magic Rubber Suit (Top) EX	魔法橡胶套装(上衣)EX
tbl1.pak	0x013D0167	Magic Rubber Suit (Pants) EX	魔法橡胶套装(裤子)EX
tbl1.pak	0x013D0245	Magic Rubber Suit (Shoes) EX	魔法橡胶套装(鞋子)EX
tbl1.pak	0x013D04F3	Classic Magic Rubber Suit (Top) EX	经典魔法橡胶套装(上衣)EX
tbl1.pak	0x013D05BD	Classic Magic Rubber Suit (Pants) EX	经典魔法橡胶套装(裤子)EX
tbl1.pak	0x013D068B	Classic Magic Rubber Suit (Shoes) EX	经典魔法橡胶套装(鞋子)EX
tbl1.pak	0x013D0759	Lotus Magic Suit (Top) EX	莲花魔法套装(上衣)EX
tbl1.pak	0x013D07D3	Lotus Magic Suit (Pants) EX	莲花魔法套装(裤子)EX
tbl1.pak	0x013D0851	Lotus Magic Suit (Shoes) EX	莲花魔法套装(鞋子)EX
tbl1.pak	0x013D08CF	Tasty Magic Clothes(Top) EX	美味魔法服装(上衣)EX
tbl1.pak	0x013D0947	Tasty Magic Clothes(Pants) EX	美味魔法服装(裤子)EX
tbl1.pak	0x013D09C3	Tasty Magic Clothes(Shoes) EX	美味魔法服装(鞋子)EX
tbl1.pak	0x013D0A3F	Vital Magic Suit (Top) EX	活力魔法套装(上衣)EX
tbl1.pak	0x013D0AE5	Vital Magic Suit (Pants) EX	活力魔法套装(裤子)EX
tbl1.pak	0x013D0B8F	Vital Magic Suit (Shoes) EX	活力魔法套装(鞋子)EX
tbl1.pak	0x013D0C39	Magic Dragon Suit (Top) EX	魔法龙套装(上衣)EX
tbl1.pak	0x013D0CB1	Magic Dragon Suit (Pants) EX	魔法龙套装(裤子)EX
tbl1.pak	0x013D0D2D	Magic Dragon Suit (Shoes) EX	魔法龙套装(鞋子)EX
tbl1.pak	0x013D0DA9	Crystal Gem Clothes (Top) EX	水晶宝石服装(上衣)EX
tbl1.pak	0x013D0E5B	Crystal Gem Clothes (Pants) EX	水晶宝石服装(裤子)EX
tbl1.pak	0x013D0F11	Crystal Gem Clothes (Shoes) EX	水晶宝石服装(鞋子)EX
tbl1.pak	0x013D0FC7	Blue Magic Dragon (Top) EX	蓝色魔法龙(上衣)EX
tbl1.pak	0x013D1057	Blue Magic Dragon (Pants) EX	蓝色魔法龙(裤子)EX
tbl1.pak	0x013D10EB	Blue Magic Dragon (Shoes) EX	蓝色魔法龙(鞋子)EX
tbl1.pak	0x013D1779	Diamond Magic Clothes (Top) EX	钻石魔法服装(上衣)EX
tbl1.pak	0x013D183B	V Diamond Magic Clothes (Pants) EX	V钻石魔法服装(裤子)EX
tbl1.pak	0x013D1905	V Diamond Magic Clothes (Shoes) EX	V钻石魔法服装(鞋子)EX
tbl1.pak	0x013D22FF	Carnival Lotus Magic Suit (Top)	嘉年华莲花魔法套装(上衣)
tbl1.pak	0x013D2EC3	Armored Combat Gear (Top) M	装甲战斗装备(上衣)M
tbl1.pak	0x013D2F59	Armored Combat Gear (Pants) M	装甲战斗装备(裤子)M
tbl1.pak	0x013D2FF3	Armored Combat Gear (Shoes) M	装甲战斗装备(鞋子)M
tbl1.pak	0x013D308D	Combat Force Gear (Top) M	战斗力量装备(上衣)M
tbl1.pak	0x013D312B	Combat Force Gear (Pants) M	战斗力量装备(裤子)M
tbl1.pak	0x013D31CD	Combat Force Gear (Shoes) M	战斗力量装备(鞋子)M
tbl1.pak	0x013D326F	Combat Gear (Top) M	战斗装备(上衣)M
tbl1.pak	0x013D3309	Combat Gear (Pants) M	战斗装备(裤子)M
tbl1.pak	0x013D33A7	Combat Gear (Shoes) M	战斗装备(鞋子)M
tbl1.pak	0x013D3445	Advanced Combat Gear (Top) M	高级战斗装备(上衣)M
tbl1.pak	0x013D34E7	Advanced Combat Gear (Pants) M	高级战斗装备(裤子)M
tbl1.pak	0x013D358D	Advanced Combat Gear (Shoes) M	高级战斗装备(鞋子)M
tbl1.pak	0x013D3633	Super Combat Gear (Top) M	超级战斗装备(上衣)M
tbl1.pak	0x013D36B3	Super Combat Gear (Pants) M	超级战斗装备(裤子)M
tbl1.pak	0x013D3737	Super Combat Gear (Shoes) M	超级战斗装备(鞋子)M
tbl1.pak	0x013D37BB	Ultimate Combat Gear (Top) M	终极战斗装备(上衣)M
tbl1.pak	0x013D3881	Ultimate Combat Gear (Pants) M	终极战斗装备(裤子)M
tbl1.pak	0x013D394B	Ultimate Combat Gear (Shoes) M	终极战斗装备(鞋子)M
tbl1.pak	0x013D3E51	Firepower Combat Gear (Top) M	火力战斗装备(上衣)M
tbl1.pak	0x013D3EE7	Firepower Combat Gear (Pants) M	火力战斗装备(裤子)M
tbl1.pak	0x013D3F81	Firepower Combat Gear (Shoes) M	火力战斗装备(鞋子)M
tbl1.pak	0x013D401B	Galactic Combat Gear (Top) M	银河战斗装备(上衣)M
tbl1.pak	0x013D40E9	Galactic Combat Gear(Pants) M	银河战斗装备(裤子)M
tbl1.pak	0x013D41B9	Galactic Combat Gear (Shoes) M	银河战斗装备(鞋子)M
tbl1.pak	0x013D4BFB	Simple Magic Clothes (Top) EX	简单魔法服装(上衣)EX
tbl1.pak	0x013D4CA7	Simple Magic Clothes (Pants) EX	简单魔法服装(裤子)EX
tbl1.pak	0x013D4D57	Simple Magic Clothes (Shoes) EX	简单魔法服装(鞋子)EX
tbl1.pak	0x013D4E07	Broadwood Clothes (Top) EX	布洛德伍德服装(上衣)EX
tbl1.pak	0x013D4EE9	Broadwood Clothes (Pants) EX	布洛德伍德服装(裤子)EX
tbl1.pak	0x013D4FCF	Broadwood Clothes (Shoes) EX	布洛德伍德服装(鞋子)EX
tbl1.pak	0x013D52B5	Sweet Rubber Clothes (Top) EX	甜橡胶服装(上衣)EX
tbl1.pak	0x013D5395	Sweet Rubber Clothes (Pants) EX	甜橡胶服装(裤子)EX
tbl1.pak	0x013D5479	Sweet Rubber Clothes (Shoes) EX	甜橡胶服装(鞋子)EX
tbl1.pak	0x013D59DB	Magic Surprise Suit (Top) EX	魔法惊喜套装(上衣)EX
tbl1.pak	0x013D5A5F	Magic Surprise Suit (Pants) EX	魔法惊喜套装(裤子)EX
tbl1.pak	0x013D5AE7	Magic Surprise Suit (Shoes) EX	魔法惊喜套装(鞋子)EX
tbl1.pak	0x013D5B6F	Magic Comfort Suit (Top) EX	魔法舒适套装(上衣)EX
tbl1.pak	0x013D5C1F	Magic Comfort Suit (Pants) EX	魔法舒适套装(裤子)EX
tbl1.pak	0x013D5CD3	Magic Comfort Suit (Shoes) EX	魔法舒适套装(鞋子)EX
tbl1.pak	0x013D5D87	Broadwood Magic Suit (Top) EX	布洛德伍德魔法套装(上衣)EX
tbl1.pak	0x013D5E37	Broadwood Magic Suit (Pants) EX	布洛德伍德魔法套装(裤子)EX
tbl1.pak	0x013D5EEB	Broadwood Magic Suit (Shoes) EX	布洛德伍德魔法套装(鞋子)EX
tbl1.pak	0x013D5F9F	Wonder Dragon Clothes (Top) EX	意魔人龙服装(上衣)EX
tbl1.pak	0x013D601B	V Wonder Dragon Clothes (Pants) EX	V意龙服装(裤子)EX
tbl1.pak	0x013D609F	V Wonder Dragon Clothes (Shoes) EX	V意龙服装(鞋子)EX
tbl1.pak	0x013D6127	Crystal Gem Suit (Top) EX	水晶宝石套装(上衣)EX
tbl1.pak	0x013D61C7	Crystal Gem Suit (Pants) EX	水晶宝石套装(裤子)EX
tbl1.pak	0x013D626B	Crystal Gem Suit (Shoes) EX	水晶宝石套装(鞋子)EX
tbl1.pak	0x013D630B	V Wonder Blue Dragon Suit (Top) EX	V意蓝色龙套装(上衣)EX
tbl1.pak	0x013D6397	Wonder Blue Dragon Suit (Pants) EX	意魔人蓝色龙套装(裤子)EX
tbl1.pak	0x013D6423	Wonder Blue Dragon Suit (Shoes) EX	意魔人蓝色龙套装(鞋子)EX
tbl1.pak	0x013D6B21	Diamond Broadwood Magic Suit (Top) EX	钻石布洛德伍德魔法套装(上衣)EX
tbl1.pak	0x013D6C01	Diamond Broadwood Magic Suit (Pants) EX	钻石布洛德伍德魔法套装(裤子)EX
tbl1.pak	0x013D6CE5	Diamond Broadwood Magic Suit (Shoes) EX	钻石布洛德伍德魔法套装(鞋子)EX
tbl1.pak	0x013D6DC9	Magic Surprise Suit DD Suit (Top) EX	魔法惊喜套装DD套装(上衣)EX
tbl1.pak	0x013D7029	Magic Comfort Suit D (Top) EX	魔法舒适套装D(上衣)EX
tbl1.pak	0x013D70D5	Magic Comfort Suit D (Pants) EX	魔法舒适套装D(裤子)EX
tbl1.pak	0x013D7185	Magic Comfort Suit D (Shoes) EX	魔法舒适套装D(鞋子)EX
tbl1.pak	0x013D790F	Magic Comfort Suit Z (Pants)	魔法舒适套装Z(裤子)
tbl1.pak	0x013D7FF9	Ultra Magic Surprise Suit Z(Top) EX	极限魔法惊喜套装Z(上衣)EX
tbl1.pak	0x013D804D	Ultra Magic Surprise Suit Z(Pants) EX	极限魔法惊喜套装Z(裤子)EX
tbl1.pak	0x013D80A5	Ultra Magic Surprise Suit Z(Shoes) EX	极限魔法惊喜套装Z(鞋子)EX
tbl1.pak	0x013D80FD	Magic Comfort Suit Z(Top) EX	魔法舒适套装Z(上衣)EX
tbl1.pak	0x013D8143	Magic Comfort Suit Z(Pants) EX	魔法舒适套装Z(裤子)EX
tbl1.pak	0x013D818D	Magic Comfort Suit Z(Shoes) EX	魔法舒适套装Z(鞋子)EX
tbl1.pak	0x013F6039	P Alien Gloves R	P异星手套R
tbl1.pak	0x013F6159	P Suspicious Gloves R	P可疑手套R
tbl1.pak	0x013F6251	P Special A Class Gloves R	P特殊A职业手套R
tbl1.pak	0x013F6373	P Basic Dragon Gloves R	P基础龙手套R
tbl1.pak	0x013F6ED9	Alien Gloves R	异星手套R
tbl1.pak	0x013F6FF5	Suspicious Gloves R	可疑手套R
tbl1.pak	0x013F70E9	Special A Class Gloves R	特殊A职业手套R
tbl1.pak	0x013F7207	Basic Dragon Gloves R	基础龙手套R
tbl1.pak	0x013F7C59	Warrior Gloves	那美克战士手套
tbl1.pak	0x013F83C9	E Alien Gloves R	E异星手套R
tbl1.pak	0x013F84E9	E Suspicious Gloves R	E可疑手套R
tbl1.pak	0x013F85E1	E Special A Class Gloves R	E特殊A职业手套R
tbl1.pak	0x013F8703	E Basic Dragon Gloves R	E基础龙手套R
tbl1.pak	0x01401849	Light Armor R	光盔甲R
tbl1.pak	0x01404011	Practitioner Martial Arts Clothes (Top) R	修行者武道服装(上衣)R
tbl1.pak	0x014040DB	Practitioner Martial Arts Clothes (Pants) R	修行者武道服装(裤子)R
tbl1.pak	0x014041A9	Practitioner Martial Arts Clothes (Shoes) R	修行者武道服装(鞋子)R
tbl1.pak	0x01404683	Martial Arts Clothes (Top) R	武道服装(上衣)R
tbl1.pak	0x01404749	Martial Arts Clothes (Pants) R	武道服装(裤子)R
tbl1.pak	0x01404813	Martial Arts Clothes (Shoes) R	武道服装(鞋子)R
tbl1.pak	0x01404EA7	Jade Battle Suit (Top) R	翡翠战斗套装(上衣)R
tbl1.pak	0x01404F33	Jade Battle Suit (Pants) R	翡翠战斗套装(裤子)R
tbl1.pak	0x01404FC3	Jade Battle Suit (Shoes) R	翡翠战斗套装(鞋子)R
tbl1.pak	0x01405053	CC Martial Arts Clothes (Top) R	CC武道服装(上衣)R
tbl1.pak	0x01405107	CC Martial Arts Clothes (Pants) R	CC武道服装(裤子)R
tbl1.pak	0x014051BF	CC Martial Arts Clothes (Shoes) R	CC武道服装(鞋子)R
tbl1.pak	0x01405277	Red Lizard Suit (Top) R	红色蜥蜴套装(上衣)R
tbl1.pak	0x014052FB	Red Lizard Suit (Pants) R	红色蜥蜴套装(裤子)R
tbl1.pak	0x01405383	Red Lizard Suit (Shoes) R	红色蜥蜴套装(鞋子)R
tbl1.pak	0x0140540B	Classic CC Martial Arts Clothes (Top) R	经典CC武道服装(上衣)R
tbl1.pak	0x01405523	Classic CC Martial Arts Clothes (Pants) R	经典CC武道服装(裤子)R
tbl1.pak	0x0140563F	Classic CC Martial Arts Clothes (Shoes) R	经典CC武道服装(鞋子)R
tbl1.pak	0x0140575B	Invincible Gear (Top) R	无敌装备(上衣)R
tbl1.pak	0x01405807	Invincible Gear (Pants) R	无敌装备(裤子)R
tbl1.pak	0x014058B7	Invincible Gear (Shoes) R	无敌装备(鞋子)R
tbl1.pak	0x01405B07	Long Combat Suit (Top) R	长战斗套装(上衣)R
tbl1.pak	0x01405B77	Long Combat Suit (Pants) R	长战斗套装(裤子)R
tbl1.pak	0x01405BEB	Long Combat Suit (Shoes) R	长战斗套装(鞋子)R
tbl1.pak	0x01405C5F	Korin Martial Arts Clothes (Top) R	卡林武道服装(上衣)R
tbl1.pak	0x01405D7F	Korin Martial Arts Clothes (Pants) R	卡林武道服装(裤子)R
tbl1.pak	0x01405EA3	Korin Martial Arts Clothes (Shoes) R	卡林武道服装(鞋子)R
tbl1.pak	0x01405FC7	Crystal Gem Battle Armor (Top) R	水晶宝石战斗盔甲(上衣)R
tbl1.pak	0x01406073	Crystal Gem Battle Armor (Pants) R	水晶宝石战斗盔甲(裤子)R
tbl1.pak	0x01406123	Crystal Gem Battle Armor (Shoes) R	水晶宝石战斗盔甲(鞋子)R
tbl1.pak	0x014061D3	Korin Chief Martial Arts Clothes (Top) R	卡林首领武道服装(上衣)R
tbl1.pak	0x01406281	Korin Chief Martial Arts Clothes (Pants) R	卡林首领武道服装(裤子)R
tbl1.pak	0x01406333	Korin Chief Martial Arts Clothes (Shoes) R	卡林首领武道服装(鞋子)R
tbl1.pak	0x01406AB3	Della Army Combat Armor (Top) R	德拉军战斗盔甲(上衣)R
tbl1.pak	0x01406B67	Della Army Combat Armor (Pants) R	德拉军战斗盔甲(裤子)R
tbl1.pak	0x01406C1F	Della Army Combat Armor (Shoes) R	德拉军战斗盔甲(鞋子)R
tbl1.pak	0x01406CD7	Magic Sword Battle Clothes (Top) R	魔法剑战斗服装(上衣)R
tbl1.pak	0x01406DBB	Magic Sword Battle Clothes (Pants) R	魔法剑战斗服装(裤子)R
tbl1.pak	0x01406EA3	Magic Sword Battle Clothes (Shoes) R	魔法剑战斗服装(鞋子)R
tbl1.pak	0x01407DED	Injection New Gear (Top) R	注射新装备(上衣)R
tbl1.pak	0x01407E2F	Injection New Gear (Pants) R	注射新装备(裤子)R
tbl1.pak	0x01407E75	Injection New Gear (Shoes) R	注射新装备(鞋子)R
tbl1.pak	0x01409359	Practitioner Spirit Clothes (Top) R	修行者精神服装(上衣)R
tbl1.pak	0x01409419	Practitioner Spirit Clothes (Pants) R	修行者精神服装(裤子)R
tbl1.pak	0x014094DD	Practitioner Spirit Clothes (Shoes) R	修行者精神服装(鞋子)R
tbl1.pak	0x0140978F	Practitioner Spirit Suit (Top) R	修行者精神套装(上衣)R
tbl1.pak	0x0140983B	Practitioner Spirit Suit (Pants) R	修行者精神套装(裤子)R
tbl1.pak	0x014098EB	Practitioner Spirit Suit (Shoes) R	修行者精神套装(鞋子)R
tbl1.pak	0x0140999B	Spirit Clothes (Top) R	精神服装(上衣)R
tbl1.pak	0x01409A57	Spirit Clothes (Pants) R	精神服装(裤子)R
tbl1.pak	0x01409B17	Spirit Clothes (Shoes) R	精神服装(鞋子)R
tbl1.pak	0x01409D9B	Earth Spirit Clothes (Top) R	大地精神服装(上衣)R
tbl1.pak	0x01409E13	Earth Spirit Clothes (Pants) R	大地精神服装(裤子)R
tbl1.pak	0x01409E8F	Earth Spirit Clothes (Shoes) R	大地精神服装(鞋子)R
tbl1.pak	0x01409F0B	Spirit Suit (Top) R	精神套装(上衣)R
tbl1.pak	0x01409FC1	Spirit Suit (Pants) R	精神套装(裤子)R
tbl1.pak	0x0140A07B	Spirit Suit (Shoes) R	精神套装(鞋子)R
tbl1.pak	0x0140A3BF	CC Spirit Clothes (Top) R	CC精神服装(上衣)R
tbl1.pak	0x0140A475	CC Spirit Clothes (Pants) R	CC精神服装(裤子)R
tbl1.pak	0x0140A52F	CC Spirit Clothes (Shoes) R	CC精神服装(鞋子)R
tbl1.pak	0x0140A5E9	Korin Spirit Suit (Top) R	卡林精神套装(上衣)R
tbl1.pak	0x0140A65D	Korin Spirit Suit (Pants) R	卡林精神套装(裤子)R
tbl1.pak	0x0140A6D5	Korin Spirit Suit (Shoes) R	卡林精神套装(鞋子)R
tbl1.pak	0x0140A74D	Classic CC Spirit Clothes (Top) R	经典CC精神服装(上衣)R
tbl1.pak	0x0140A839	Classic CC Spirit Clothes (Pants) R	经典CC精神服装(裤子)R
tbl1.pak	0x0140A929	Classic CC Spirit Clothes (Shoes) R	经典CC精神服装(鞋子)R
tbl1.pak	0x0140AA19	Turtle Clothes (Top) R	龟服装(上衣)R
tbl1.pak	0x0140AAA3	Turtle Clothes (Pants) R	龟服装(裤子)R
tbl1.pak	0x0140AB31	Turtle Clothes (Shoes) R	龟服装(鞋子)R
tbl1.pak	0x0140AF6B	Korin Spirit Clothes (Top) R	卡林精神服装(上衣)R
tbl1.pak	0x0140B07F	Korin Spirit Clothes (Pants) R	卡林精神服装(裤子)R
tbl1.pak	0x0140B197	Korin Spirit Clothes (Shoes) R	卡林精神服装(鞋子)R
tbl1.pak	0x0140B2AF	Flame Spirit Suit (Top) R	火焰精神套装(上衣)R
tbl1.pak	0x0140B35D	Flame Spirit Suit (Pants) R	火焰精神套装(裤子)R
tbl1.pak	0x0140B40F	Flame Spirit Suit (Shoes) R	火焰精神套装(鞋子)R
tbl1.pak	0x0140B909	Star Crane Clothes (Top) R	星鹤服装(上衣)R
tbl1.pak	0x0140B9B3	Star Crane Clothes (Pants) R	星鹤服装(裤子)R
